年月,來源洲,臺灣港,目的港,重量
Jun-23,未知,TWKHH,KRPUS,67.85
Jun-23,未知,TWKHH,KRPUS,231358.42
Jun-23,未知,TWKHH,KRPUS,34987.58
Jun-23,未知,TWKHH,KRPUS,1134836.85
Jun-23,未知,TWKHH,KRPUS,7325111.98
Jun-23,未知,TWKHH,KRPUS,5634
Jun-23,未知,TWKHH,KRPUS,47892853
Jun-23,未知,TWKHH,KRPUS,231884
Jun-23,未知,TWKHH,KRPUS,5588339.036
Jun-23,未知,TWKHH,KRPUS,26552.53
Jun-23,未知,TWKHH,KRPUS,34991.2
Jun-23,未知,TWKHH,KRPUS,8607068.759
Jun-23,未知,TWKHH,KRPUS,8371652.12
Jun-23,未知,TWKHH,KRPUS,539
Jun-23,未知,TWKHH,KRPUS,240430.4
Jun-23,未知,TWKHH,KRPUS,319068.6
Jun-23,未知,TWKHH,KRPUS,112733.04
Jun-23,未知,TWKHH,KRPUS,4653503.15
Jun-23,未知,TWKHH,KRPUS,136887.5
Jun-23,未知,TWKHH,KRPUS,14204.4
Jun-23,未知,TWKHH,KRPUS,16037
Jun-23,未知,TWKHH,KRPUS,324585105.8
Jun-23,未知,TWKHH,KRPUS,0.6
Jun-23,未知,TWKHH,KRPUS,1006726
Jun-23,未知,TWKHH,KRPUS,1296700.312
Jun-23,未知,TWKHH,KRPUS,43759.1
Jun-23,未知,TWKHH,KRPUS,11673573.47
Jun-23,未知,TWKHH,KRPUS,165167.03
Jun-23,未知,TWKHH,KRPUS,166766.604
Jun-23,未知,TWKHH,KRPUS,187536.206
Jun-23,未知,TWKHH,KRPUS,146592.77
Jun-23,未知,TWKHH,KRPUS,1741378.401
Jun-23,未知,TWKHH,KRPUS,1975085.996
Jun-23,未知,TWKHH,KRPUS,9712110
Jun-23,未知,TWKHH,KRPUS,587966.4
Jun-23,未知,TWKHH,KRPUS,1971405.95
Jun-23,未知,TWKHH,KRPUS,1221094.84
Jun-23,未知,TWKHH,KRPUS,80086560
Jun-23,未知,TWKHH,KRPUS,26694583.06
Jun-23,未知,TWKHH,KRPUS,2418546.85
Jun-23,未知,TWKHH,KRPUS,504116.7
Jun-23,未知,TWKHH,KRPUS,517.4
Jun-23,未知,TWKHH,KRPUS,0.6
Jun-23,未知,TWKHH,KRPUS,445.41
Jun-23,未知,TWKHH,KRPUS,1083915.4
Jun-23,未知,TWKHH,KRPUS,18779.2
Jun-23,未知,TWTXG,CNSHA,463197.8155
Jun-23,未知,TWTXG,CNSHA,178674.952
Jun-23,未知,TWTXG,CNSHA,379.5
Jun-23,未知,TWTXG,CNSHA,2878703.366
Jun-23,未知,TWTXG,CNSHA,3135811.14
Jun-23,未知,TWTXG,CNSHA,89470.374
Jun-23,未知,TWTXG,CNSHA,140.4
Jun-23,未知,TWTXG,CNSHA,9448600.235
Jun-23,未知,TWTXG,CNSHA,93348559
Jun-23,未知,TWTXG,CNSHA,63660.134
Jun-23,未知,TWTXG,CNSHA,147557271.6
Jun-23,未知,TWTXG,CNSHA,8987146.907
Jun-23,未知,TWTXG,CNSHA,5236024.788
Jun-23,未知,TWTXG,CNSHA,21902138.29
Jun-23,未知,TWTXG,CNSHA,50958.2
Jun-23,未知,TWTXG,CNSHA,37552.54
Jun-23,未知,TWTXG,CNSHA,1059903.366
Jun-23,未知,TWTXG,CNSHA,188491.654
Jun-23,未知,TWTXG,CNSHA,4823681.93
Jun-23,未知,TWTXG,CNSHA,9910
Jun-23,未知,TWTXG,CNSHA,4387.4
Jun-23,未知,TWTXG,CNSHA,2809894.46
Jun-23,未知,TWTXG,CNSHA,100
Jun-23,未知,TWTXG,CNSHA,9020795.014
Jun-23,未知,TWTXG,CNSHA,25628.06
Jun-23,未知,TWTXG,CNSHA,7457.76
Jun-23,未知,TWTXG,CNSHA,312579.171
Jun-23,未知,TWTXG,CNSHA,16278046.78
Jun-23,未知,TWTXG,CNSHA,16768546.15
Jun-23,未知,TWTXG,CNSHA,85127.242
Jun-23,未知,TWTXG,CNSHA,73301.44
Jun-23,未知,TWTXG,CNSHA,187514.2
Jun-23,未知,TWTXG,CNSHA,5158891.66
Jun-23,未知,TWTXG,CNSHA,16511501.68
Jun-23,未知,TWTXG,CNSHA,3412559.635
Jun-23,未知,TWTXG,CNSHA,1517562.117
Jun-23,未知,TWTXG,CNSHA,2009575.38
Jun-23,未知,TWTXG,CNSHA,9981653.97
Jun-23,未知,TWTXG,CNSHA,12365.35
Jun-23,未知,TWTXG,CNSHA,25233.04
Jun-23,未知,TWTXG,CNSHA,2137740.899
Jun-23,未知,TWTXG,CNSHA,239087.706
Jun-23,未知,TWTXG,CNSHA,23979483.6
Jun-23,未知,TWTXG,CNSHA,6661638.26
Jun-23,未知,TWTXG,CNSHA,51215.204
Jun-23,未知,TWTXG,CNSHA,93836.67
Jun-23,未知,TWTXG,CNSHA,1928843.47
